date,climateBar,prices,climate,country
19830525,100,941,2,Eritrea
19830526,100,950,2,Eritrea
19830527,100,929,2,Eritrea
19830528,100,904,2,Eritrea
19830529,100,907,2,Eritrea
19830530,100,928,2,Eritrea
19830531,100,851,2,Eritrea
19830601,100,989,0,Eritrea
19830602,100,994,0,Eritrea
19830603,100,981,0,Eritrea
19830604,100,948,0,Eritrea
19830605,100,927,0,Eritrea
19830606,100,939,0,Eritrea
19830607,100,912,0,Eritrea
19830608,100,991,0,Eritrea
19830609,100,939,0,Eritrea
19830610,100,998,0,Eritrea
19830611,100,928,0,Eritrea
19830612,100,900,0,Eritrea
19830613,100,987,0,Eritrea
19830614,100,902,0,Eritrea
19830615,100,902,0,Eritrea
19830616,100,933,0,Eritrea
19830617,100,947,0,Eritrea
19830618,100,950,0,Eritrea
19830619,100,929,0,Eritrea
19830620,100,961,0,Eritrea
19830621,100,991,0,Eritrea
19830622,100,940,0,Eritrea
19830623,100,905,0,Eritrea
19830624,100,956,0,Eritrea
19830625,100,956,0,Eritrea
19830626,100,923,0,Eritrea
19830627,100,905,0,Eritrea
19830628,100,964,0,Eritrea
19830629,100,973,0,Eritrea
19830630,100,978,0,Eritrea
19830701,100,991,0,Eritrea
19830702,100,977,0,Eritrea
19830703,100,983,0,Eritrea
19830704,100,936,0,Eritrea
19830705,100,929,0,Eritrea
19830706,100,964,0,Eritrea
19830707,100,995,0,Eritrea
19830708,100,964,0,Eritrea
19830709,100,974,0,Eritrea
19830710,100,1000,0,Eritrea
19830711,100,910,0,Eritrea
19830712,100,957,0,Eritrea
19830713,100,989,0,Eritrea
19830714,100,974,0,Eritrea
19830715,100,919,0,Eritrea
19830716,100,904,0,Eritrea
19830717,100,933,0,Eritrea
19830718,100,906,0,Eritrea
19830719,100,912,0,Eritrea
19830720,100,979,0,Eritrea
19830721,100,909,0,Eritrea
19830722,100,947,0,Eritrea
19830723,100,920,0,Eritrea
19830724,100,962,0,Eritrea
19830725,100,916,0,Eritrea
19830726,100,973,0,Eritrea
19830727,100,926,0,Eritrea
19830728,100,991,0,Eritrea
19830729,100,912,0,Eritrea
19830730,100,917,0,Eritrea
19830731,100,916,0,Eritrea
19830801,100,930,2,Eritrea
19830802,100,899,2,Eritrea
19830803,100,891,2,Eritrea
19830804,100,943,2,Eritrea
19830805,100,863,2,Eritrea
19830806,100,948,2,Eritrea
19830807,100,864,2,Eritrea
19830808,100,945,2,Eritrea
19830809,100,877,2,Eritrea
19830810,100,926,2,Eritrea
19830811,100,886,2,Eritrea
19830812,100,859,2,Eritrea
19830813,100,945,2,Eritrea
19830814,100,936,2,Eritrea
19830815,100,939,2,Eritrea
19830816,100,943,2,Eritrea
19830817,100,852,2,Eritrea
19830818,100,852,2,Eritrea
19830819,100,857,2,Eritrea
19830820,100,878,2,Eritrea
19830821,100,899,2,Eritrea
19830822,100,933,2,Eritrea
19830823,100,924,2,Eritrea
19830824,100,898,2,Eritrea
19830825,100,876,2,Eritrea
19830826,100,890,2,Eritrea
19830827,100,911,2,Eritrea
19830828,100,921,2,Eritrea
19830829,100,921,2,Eritrea
19830830,100,889,2,Eritrea
19830831,100,860,2,Eritrea
19830901,100,984,0,Eritrea
19830902,100,942,0,Eritrea
19830903,100,925,0,Eritrea
19830904,100,984,0,Eritrea
19830905,100,912,0,Eritrea
19830906,100,967,0,Eritrea
19830907,100,956,0,Eritrea
19830908,100,996,0,Eritrea
19830909,100,928,0,Eritrea
19830910,100,954,0,Eritrea
19830911,100,985,0,Eritrea
19830912,100,930,0,Eritrea
19830913,100,912,0,Eritrea
19830914,100,937,0,Eritrea
19830915,100,978,0,Eritrea
19830916,100,989,0,Eritrea
19830917,100,983,0,Eritrea
19830918,100,993,0,Eritrea
19830919,100,969,0,Eritrea
19830920,100,926,0,Eritrea
19830921,100,928,0,Eritrea
19830922,100,979,0,Eritrea
19830923,100,941,0,Eritrea
19830924,100,992,0,Eritrea
19830925,100,933,0,Eritrea
19830926,100,938,0,Eritrea
19830927,100,977,0,Eritrea
19830928,100,987,0,Eritrea
19830929,100,975,0,Eritrea
19830930,100,997,0,Eritrea
19831001,100,985,0,Eritrea
19831002,100,930,0,Eritrea
19831003,100,995,0,Eritrea
19831004,100,946,0,Eritrea
19831005,100,939,0,Eritrea
19831006,100,963,0,Eritrea
19831007,100,925,0,Eritrea
19831008,100,1000,0,Eritrea
19831009,100,973,0,Eritrea
19831010,100,960,0,Eritrea
19831011,100,966,0,Eritrea
19831012,100,938,0,Eritrea
19831013,100,928,0,Eritrea
19831014,100,938,0,Eritrea
19831015,100,956,0,Eritrea
19831016,100,906,0,Eritrea
19831017,100,901,0,Eritrea
19831018,100,916,0,Eritrea
19831019,100,984,0,Eritrea
19831020,100,972,0,Eritrea
19831021,100,959,0,Eritrea
19831022,100,934,0,Eritrea
19831023,100,910,0,Eritrea
19831024,100,919,0,Eritrea
19831025,100,989,0,Eritrea
19831026,100,903,0,Eritrea
19831027,100,963,0,Eritrea
19831028,100,970,0,Eritrea
19831029,100,942,0,Eritrea
19831030,100,934,0,Eritrea
19831031,100,923,0,Eritrea
19831101,100,922,2,Eritrea
19831102,100,865,2,Eritrea
19831103,100,913,2,Eritrea
19831104,100,897,2,Eritrea
19831105,100,852,2,Eritrea
19831106,100,926,2,Eritrea
19831107,100,914,2,Eritrea
19831108,100,945,2,Eritrea
19831109,100,893,2,Eritrea
19831110,100,902,2,Eritrea
19831111,100,896,2,Eritrea
19831112,100,887,2,Eritrea
19831113,100,855,2,Eritrea
19831114,100,887,2,Eritrea
19831115,100,853,2,Eritrea
19831116,100,936,2,Eritrea
19831117,100,868,2,Eritrea
19831118,100,945,2,Eritrea
19831119,100,950,2,Eritrea
19831120,100,855,2,Eritrea
19831121,100,903,2,Eritrea
19831122,100,942,2,Eritrea
19831123,100,944,2,Eritrea
19831124,100,934,2,Eritrea
19831125,100,850,2,Eritrea
19831126,100,908,2,Eritrea
19831127,100,906,2,Eritrea
19831128,100,926,2,Eritrea
19831129,100,865,2,Eritrea
19831130,100,949,2,Eritrea
19831201,100,958,0,Eritrea
19831202,100,944,0,Eritrea
19831203,100,982,0,Eritrea
19831204,100,969,0,Eritrea
19831205,100,959,0,Eritrea
19831206,100,963,0,Eritrea
19831207,100,913,0,Eritrea
19831208,100,951,0,Eritrea
19831209,100,963,0,Eritrea
19831210,100,957,0,Eritrea
19831211,100,976,0,Eritrea
19831212,100,968,0,Eritrea
19831213,100,989,0,Eritrea
19831214,100,916,0,Eritrea
19831215,100,963,0,Eritrea
19831216,100,998,0,Eritrea
19831217,100,905,0,Eritrea
19831218,100,937,0,Eritrea
19831219,100,980,0,Eritrea
19831220,100,926,0,Eritrea
19831221,100,910,0,Eritrea
19831222,100,996,0,Eritrea
19831223,100,957,0,Eritrea
19831224,100,960,0,Eritrea
19831225,100,920,0,Eritrea
19831226,100,971,0,Eritrea
19831227,100,987,0,Eritrea
19831228,100,910,0,Eritrea
19831229,100,971,0,Eritrea
19831230,100,995,0,Eritrea
19831231,100,900,0,Eritrea
19830101,100,893,2,Palestine
19830102,100,858,2,Palestine
19830103,100,862,2,Palestine
19830104,100,922,2,Palestine
19830105,100,873,2,Palestine
19830106,100,899,2,Palestine
19830107,100,945,2,Palestine
19830108,100,856,2,Palestine
19830109,100,871,2,Palestine
19830110,100,933,2,Palestine
19830111,100,855,2,Palestine
19830112,100,927,2,Palestine
19830113,100,896,2,Palestine
19830114,100,887,2,Palestine
19830115,100,856,2,Palestine
19830116,100,852,2,Palestine
19830117,100,936,2,Palestine
19830118,100,884,2,Palestine
19830119,100,944,2,Palestine
19830120,100,950,2,Palestine
19830121,100,876,2,Palestine
19830122,100,945,2,Palestine
19830123,100,880,2,Palestine
19830124,100,880,2,Palestine
19830125,100,854,2,Palestine
19830126,100,945,2,Palestine
19830127,100,895,2,Palestine
19830128,100,914,2,Palestine
19830129,100,857,2,Palestine
19830130,100,886,2,Palestine
19830131,100,945,2,Palestine
19830201,100,956,0,Palestine
19830202,100,980,0,Palestine
19830203,100,938,0,Palestine
19830204,100,1000,0,Palestine
19830205,100,983,0,Palestine
19830206,100,991,0,Palestine
19830207,100,957,0,Palestine
19830208,100,953,0,Palestine
19830209,100,992,0,Palestine
19830210,100,979,0,Palestine
19830211,100,972,0,Palestine
19830212,100,999,0,Palestine
19830213,100,969,0,Palestine
19830214,100,979,0,Palestine
19830215,100,988,0,Palestine
19830216,100,957,0,Palestine
19830217,100,971,0,Palestine
19830218,100,911,0,Palestine
19830219,100,954,0,Palestine
19830220,100,902,0,Palestine
19830221,100,919,0,Palestine
19830222,100,962,0,Palestine
19830223,100,911,0,Palestine
19830224,100,937,0,Palestine
19830225,100,999,0,Palestine
19830226,100,955,0,Palestine
19830227,100,951,0,Palestine
19830228,100,914,0,Palestine
19830229,100,933,0,Palestine
19830301,100,932,0,Palestine
19830302,100,949,0,Palestine
19830303,100,944,0,Palestine
19830304,100,961,0,Palestine
19830305,100,949,0,Palestine
19830306,100,996,0,Palestine
19830307,100,994,0,Palestine
19830308,100,918,0,Palestine
19830309,100,971,0,Palestine
19830310,100,993,0,Palestine
19830311,100,941,0,Palestine
19830312,100,926,0,Palestine
19830313,100,980,0,Palestine
19830314,100,902,0,Palestine
19830315,100,978,0,Palestine
19830316,100,966,0,Palestine
19830317,100,938,0,Palestine
19830318,100,960,0,Palestine
19830319,100,930,0,Palestine
19830320,100,916,0,Palestine
19830321,100,957,0,Palestine
19830322,100,999,0,Palestine
19830323,100,962,0,Palestine
19830324,100,932,0,Palestine
19830325,100,909,0,Palestine
19830326,100,991,0,Palestine
19830327,100,988,0,Palestine
19830328,100,968,0,Palestine
19830329,100,947,0,Palestine
19830330,100,960,0,Palestine
19830331,100,976,0,Palestine
19830401,100,943,2,Palestine
19830402,100,857,2,Palestine
19830403,100,897,2,Palestine
19830404,100,871,2,Palestine
19830405,100,878,2,Palestine
19830406,100,867,2,Palestine
19830407,100,921,2,Palestine
19830408,100,865,2,Palestine
19830409,100,887,2,Palestine
19830410,100,899,2,Palestine
19830411,100,920,2,Palestine
19830412,100,863,2,Palestine
19830413,100,915,2,Palestine
19830414,100,944,2,Palestine
19830415,100,881,2,Palestine
19830416,100,879,2,Palestine
19830417,100,869,2,Palestine
19830418,100,866,2,Palestine
19830419,100,891,2,Palestine
19830420,100,863,2,Palestine
19830421,100,915,2,Palestine
19830422,100,885,2,Palestine
19830423,100,942,2,Palestine
19830424,100,890,2,Palestine
19830425,100,884,2,Palestine
19830426,100,856,2,Palestine
19830427,100,932,2,Palestine
19830428,100,912,2,Palestine
19830429,100,930,2,Palestine
19830430,100,893,2,Palestine
19830501,100,999,0,Palestine
19830502,100,936,0,Palestine
19830503,100,979,0,Palestine
19830504,100,982,0,Palestine
19830505,100,907,0,Palestine
19830506,100,968,0,Palestine
19830507,100,919,0,Palestine
19830508,100,974,0,Palestine
19830509,100,934,0,Palestine
19830510,100,987,0,Palestine
19830511,100,952,0,Palestine
19830512,100,959,0,Palestine
19830513,100,915,0,Palestine
19830514,100,909,0,Palestine
19830515,100,942,0,Palestine
19830516,100,968,0,Palestine
19830517,100,942,0,Palestine
19830518,100,972,0,Palestine
19830519,100,997,0,Palestine
19830520,100,962,0,Palestine
19830521,100,990,0,Palestine
19830522,100,943,0,Palestine
19830523,100,938,0,Palestine
19830524,100,964,0,Palestine
19830525,100,956,0,Palestine
19830526,100,934,0,Palestine
19830527,100,966,0,Palestine
19830528,100,934,0,Palestine
19830529,100,983,0,Palestine
19830530,100,992,0,Palestine
19830531,100,920,0,Palestine
19830601,100,830,1,Palestine
19830602,100,832,1,Palestine
19830603,100,825,1,Palestine
19830604,100,838,1,Palestine
19830605,100,821,1,Palestine
19830606,100,803,1,Palestine
19830607,100,831,1,Palestine
19830608,100,836,1,Palestine
19830609,100,841,1,Palestine
19830610,100,817,1,Palestine
19830611,100,819,1,Palestine
19830612,100,823,1,Palestine
19830613,100,810,1,Palestine
19830614,100,833,1,Palestine
19830615,100,813,1,Palestine
19830616,100,830,1,Palestine
19830617,100,809,1,Palestine
19830618,100,807,1,Palestine
19830619,100,808,1,Palestine
19830620,100,846,1,Palestine
19830621,100,830,1,Palestine
19830622,100,824,1,Palestine
19830623,100,828,1,Palestine
19830624,100,846,1,Palestine
19830625,100,850,1,Palestine
19830626,100,818,1,Palestine
19830627,100,832,1,Palestine
19830628,100,815,1,Palestine
19830629,100,830,1,Palestine
19830630,100,813,1,Palestine
19830701,100,837,1,Palestine
19830702,100,818,1,Palestine
19830703,100,810,1,Palestine
19830704,100,817,1,Palestine
19830705,100,816,1,Palestine
19830706,100,837,1,Palestine
19830707,100,819,1,Palestine
19830708,100,813,1,Palestine
19830709,100,803,1,Palestine
19830710,100,809,1,Palestine
19830711,100,820,1,Palestine
19830712,100,808,1,Palestine
19830713,100,808,1,Palestine
19830714,100,832,1,Palestine
19830715,100,820,1,Palestine
19830716,100,847,1,Palestine
19830717,100,815,1,Palestine
19830718,100,840,1,Palestine
19830719,100,804,1,Palestine
19830720,100,823,1,Palestine
19830721,100,808,1,Palestine
19830722,100,817,1,Palestine
19830723,100,838,1,Palestine
19830724,100,803,1,Palestine
19830725,100,815,1,Palestine
19830726,100,842,1,Palestine
19830727,100,822,1,Palestine
19830728,100,803,1,Palestine
19830729,100,803,1,Palestine
19830730,100,807,1,Palestine
19830731,100,815,1,Palestine
19830801,100,817,1,Palestine
19830802,100,803,1,Palestine
19830803,100,840,1,Palestine
19830804,100,820,1,Palestine
19830805,100,800,1,Palestine
19830806,100,834,1,Palestine
19830807,100,816,1,Palestine
19830808,100,849,1,Palestine
19830809,100,803,1,Palestine
19830810,100,823,1,Palestine
19830811,100,829,1,Palestine
19830812,100,820,1,Palestine
19830813,100,831,1,Palestine
19830814,100,821,1,Palestine
19830815,100,803,1,Palestine
19830816,100,808,1,Palestine
19830817,100,805,1,Palestine
19830818,100,846,1,Palestine
19830819,100,800,1,Palestine
19830820,100,829,1,Palestine
19830821,100,838,1,Palestine
19830822,100,809,1,Palestine
19830823,100,843,1,Palestine
19830824,100,836,1,Palestine
19830825,100,802,1,Palestine
19830826,100,817,1,Palestine
19830827,100,828,1,Palestine
19830828,100,812,1,Palestine
19830829,100,808,1,Palestine
19830830,100,811,1,Palestine
19830831,100,807,1,Palestine
19830901,100,916,2,Palestine
19830902,100,939,2,Palestine
19830903,100,892,2,Palestine
19830904,100,888,2,Palestine
19830905,100,891,2,Palestine
19830906,100,912,2,Palestine
19830907,100,924,2,Palestine
19830908,100,941,2,Palestine
19830909,100,862,2,Palestine
19830910,100,865,2,Palestine
19830911,100,882,2,Palestine
19830912,100,906,2,Palestine
19830913,100,908,2,Palestine
19830914,100,884,2,Palestine
19830915,100,852,2,Palestine
19830916,100,916,2,Palestine
19830917,100,903,2,Palestine
19830918,100,891,2,Palestine
19830919,100,918,2,Palestine
19830920,100,942,2,Palestine
19830921,100,856,2,Palestine
19830922,100,851,2,Palestine
19830923,100,906,2,Palestine
19830924,100,862,2,Palestine
19830925,100,878,2,Palestine
19830926,100,932,2,Palestine
19830927,100,879,2,Palestine
19830928,100,904,2,Palestine
19830929,100,925,2,Palestine
19830930,100,944,2,Palestine
19831001,100,841,1,Palestine
19831002,100,822,1,Palestine
19831003,100,828,1,Palestine
19831004,100,842,1,Palestine
19831005,100,800,1,Palestine
19831006,100,835,1,Palestine
19831007,100,807,1,Palestine
19831008,100,805,1,Palestine
19831009,100,828,1,Palestine
19831010,100,816,1,Palestine
19831011,100,831,1,Palestine
19831012,100,828,1,Palestine
19831013,100,803,1,Palestine
19831014,100,821,1,Palestine
19831015,100,844,1,Palestine
19831016,100,819,1,Palestine
19831017,100,819,1,Palestine
19831018,100,814,1,Palestine
19831019,100,841,1,Palestine
19831020,100,832,1,Palestine
19831021,100,819,1,Palestine
19831022,100,816,1,Palestine
19831023,100,821,1,Palestine
19831024,100,833,1,Palestine
19831025,100,842,1,Palestine
19831026,100,846,1,Palestine
19831027,100,830,1,Palestine
19831028,100,832,1,Palestine
19831029,100,848,1,Palestine
19831030,100,826,1,Palestine
19831031,100,809,1,Palestine
19831101,100,800,1,Palestine
19831102,100,828,1,Palestine
19831103,100,822,1,Palestine
19831104,100,815,1,Palestine
19831105,100,803,1,Palestine
19831106,100,850,1,Palestine
19831107,100,834,1,Palestine
19831108,100,837,1,Palestine
19831109,100,823,1,Palestine
19831110,100,806,1,Palestine
19831111,100,826,1,Palestine
19831112,100,842,1,Palestine
19831113,100,809,1,Palestine
19831114,100,814,1,Palestine
19831115,100,845,1,Palestine
19831116,100,841,1,Palestine
19831117,100,811,1,Palestine
19831118,100,808,1,Palestine
19831119,100,838,1,Palestine
19831120,100,800,1,Palestine
19831121,100,840,1,Palestine
19831122,100,825,1,Palestine
19831123,100,839,1,Palestine
19831124,100,836,1,Palestine
19831125,100,840,1,Palestine
19831126,100,844,1,Palestine
19831127,100,819,1,Palestine
19831128,100,827,1,Palestine
19831129,100,801,1,Palestine
19831130,100,808,1,Palestine
19831201,100,994,0,Palestine
19831202,100,916,0,Palestine
19831203,100,948,0,Palestine
19831204,100,900,0,Palestine
19831205,100,931,0,Palestine
19831206,100,912,0,Palestine
19831207,100,909,0,Palestine
19831208,100,925,0,Palestine
19831209,100,920,0,Palestine
19831210,100,955,0,Palestine
19831211,100,969,0,Palestine
19831212,100,927,0,Palestine
19831213,100,991,0,Palestine
19831214,100,967,0,Palestine
19831215,100,934,0,Palestine
19831216,100,979,0,Palestine
19831217,100,947,0,Palestine
19831218,100,943,0,Palestine
19831219,100,1000,0,Palestine
19831220,100,978,0,Palestine
19831221,100,950,0,Palestine
19831222,100,1000,0,Palestine
19831223,100,966,0,Palestine
19831224,100,945,0,Palestine
19831225,100,990,0,Palestine
19831226,100,966,0,Palestine
19831227,100,933,0,Palestine
19831228,100,911,0,Palestine
19831229,100,905,0,Palestine
19831230,100,909,0,Palestine
19831231,100,900,0,Palestine
19830101,100,980,0,Yemen
19830102,100,978,0,Yemen
19830103,100,923,0,Yemen
19830104,100,919,0,Yemen
19830105,100,903,0,Yemen
19830106,100,970,0,Yemen
19830107,100,926,0,Yemen
19830108,100,935,0,Yemen
19830109,100,980,0,Yemen
19830110,100,993,0,Yemen
19830111,100,994,0,Yemen
19830112,100,991,0,Yemen
19830113,100,929,0,Yemen
19830114,100,976,0,Yemen
19830115,100,911,0,Yemen
19830116,100,1000,0,Yemen
19830117,100,956,0,Yemen
19830118,100,983,0,Yemen
19830119,100,911,0,Yemen
19830120,100,937,0,Yemen
19830121,100,929,0,Yemen
19830122,100,925,0,Yemen
19830123,100,906,0,Yemen
19830124,100,908,0,Yemen
19830125,100,934,0,Yemen
19830126,100,981,0,Yemen
19830127,100,978,0,Yemen
19830128,100,944,0,Yemen
19830129,100,958,0,Yemen
19830130,100,990,0,Yemen
19830131,100,964,0,Yemen
19830201,100,958,0,Yemen
19830202,100,973,0,Yemen
19830203,100,930,0,Yemen
19830204,100,901,0,Yemen
19830205,100,973,0,Yemen
19830206,100,906,0,Yemen
19830207,100,913,0,Yemen
19830208,100,954,0,Yemen
19830209,100,978,0,Yemen
19830210,100,980,0,Yemen
19830211,100,944,0,Yemen
19830212,100,959,0,Yemen
19830213,100,961,0,Yemen
19830214,100,975,0,Yemen
19830215,100,987,0,Yemen
19830216,100,990,0,Yemen
19830217,100,953,0,Yemen
19830218,100,922,0,Yemen
19830219,100,900,0,Yemen
19830220,100,940,0,Yemen
19830221,100,984,0,Yemen
19830222,100,920,0,Yemen
19830223,100,981,0,Yemen
19830224,100,966,0,Yemen
19830225,100,918,0,Yemen
19830226,100,1000,0,Yemen
19830227,100,926,0,Yemen
19830228,100,995,0,Yemen
19830229,100,929,0,Yemen
19830301,100,914,0,Yemen
19830302,100,998,0,Yemen
19830303,100,907,0,Yemen
19830304,100,967,0,Yemen
19830305,100,925,0,Yemen
19830306,100,990,0,Yemen
19830307,100,988,0,Yemen
19830308,100,998,0,Yemen
19830309,100,963,0,Yemen
19830310,100,951,0,Yemen
19830311,100,999,0,Yemen
19830312,100,923,0,Yemen
19830313,100,923,0,Yemen
19830314,100,990,0,Yemen
19830315,100,950,0,Yemen
19830316,100,940,0,Yemen
19830317,100,920,0,Yemen
19830318,100,979,0,Yemen
19830319,100,946,0,Yemen
19830320,100,962,0,Yemen
19830321,100,985,0,Yemen
19830322,100,989,0,Yemen
19830323,100,983,0,Yemen
19830324,100,943,0,Yemen
19830325,100,998,0,Yemen
19830326,100,930,0,Yemen
19830327,100,953,0,Yemen
19830328,100,971,0,Yemen
19830329,100,960,0,Yemen
19830330,100,998,0,Yemen
19830331,100,943,0,Yemen
19830401,100,968,0,Yemen
19830402,100,909,0,Yemen
19830403,100,974,0,Yemen
19830404,100,972,0,Yemen
19830405,100,993,0,Yemen
19830406,100,941,0,Yemen
19830407,100,938,0,Yemen
19830408,100,910,0,Yemen
19830409,100,922,0,Yemen
19830410,100,984,0,Yemen
19830411,100,960,0,Yemen
19830412,100,928,0,Yemen
19830413,100,923,0,Yemen
19830414,100,924,0,Yemen
19830415,100,928,0,Yemen
19830416,100,939,0,Yemen
19830417,100,960,0,Yemen
19830418,100,958,0,Yemen
19830419,100,948,0,Yemen
19830420,100,926,0,Yemen
19830421,100,920,0,Yemen
19830422,100,953,0,Yemen
19830423,100,968,0,Yemen
19830424,100,954,0,Yemen
19830425,100,912,0,Yemen
19830426,100,935,0,Yemen
19830427,100,984,0,Yemen
19830428,100,952,0,Yemen
19830429,100,905,0,Yemen
19830430,100,991,0,Yemen
19830501,100,924,0,Yemen
19830502,100,952,0,Yemen
19830503,100,916,0,Yemen
19830504,100,959,0,Yemen
19830505,100,969,0,Yemen
19830506,100,996,0,Yemen
19830507,100,951,0,Yemen
19830508,100,953,0,Yemen
19830509,100,952,0,Yemen
19830510,100,941,0,Yemen
19830511,100,941,0,Yemen
19830512,100,940,0,Yemen
19830513,100,959,0,Yemen
19830514,100,950,0,Yemen
19830515,100,963,0,Yemen
19830516,100,948,0,Yemen
19830517,100,999,0,Yemen
19830518,100,982,0,Yemen
19830519,100,909,0,Yemen
19830520,100,934,0,Yemen
19830521,100,989,0,Yemen
19830522,100,901,0,Yemen
19830523,100,991,0,Yemen
19830524,100,969,0,Yemen
19830525,100,985,0,Yemen
19830526,100,996,0,Yemen
19830527,100,941,0,Yemen
19830528,100,901,0,Yemen
19830529,100,981,0,Yemen
19830530,100,907,0,Yemen
19830531,100,969,0,Yemen
19830601,100,907,2,Yemen
19830602,100,906,2,Yemen
19830603,100,904,2,Yemen
19830604,100,855,2,Yemen
19830605,100,944,2,Yemen
19830606,100,883,2,Yemen
19830607,100,925,2,Yemen
19830608,100,936,2,Yemen
19830609,100,861,2,Yemen
19830610,100,857,2,Yemen
19830611,100,920,2,Yemen
19830612,100,866,2,Yemen
19830613,100,897,2,Yemen
19830614,100,879,2,Yemen
19830615,100,939,2,Yemen
19830616,100,913,2,Yemen
19830617,100,948,2,Yemen
19830618,100,933,2,Yemen
19830619,100,896,2,Yemen
19830620,100,872,2,Yemen
19830621,100,858,2,Yemen
19830622,100,912,2,Yemen
19830623,100,919,2,Yemen
19830624,100,917,2,Yemen
19830625,100,935,2,Yemen
19830626,100,852,2,Yemen
19830627,100,906,2,Yemen
19830628,100,879,2,Yemen
19830629,100,934,2,Yemen
19830630,100,910,2,Yemen
19830701,100,843,1,Yemen
19830702,100,807,1,Yemen
19830703,100,839,1,Yemen
19830704,100,827,1,Yemen
19830705,100,816,1,Yemen
19830706,100,822,1,Yemen
19830707,100,820,1,Yemen
19830708,100,825,1,Yemen
19830709,100,826,1,Yemen
19830710,100,846,1,Yemen
19830711,100,819,1,Yemen
19830712,100,815,1,Yemen
19830713,100,840,1,Yemen
19830714,100,820,1,Yemen
19830715,100,822,1,Yemen
19830716,100,823,1,Yemen
19830717,100,827,1,Yemen
19830718,100,814,1,Yemen
19830719,100,826,1,Yemen
19830720,100,829,1,Yemen
19830721,100,828,1,Yemen
19830722,100,837,1,Yemen
19830723,100,816,1,Yemen
19830724,100,838,1,Yemen
19830725,100,804,1,Yemen
19830726,100,827,1,Yemen
19830727,100,806,1,Yemen
19830728,100,838,1,Yemen
19830729,100,827,1,Yemen
19830730,100,814,1,Yemen
19830731,100,838,1,Yemen
19830801,100,940,2,Yemen
19830802,100,887,2,Yemen
19830803,100,928,2,Yemen
19830804,100,934,2,Yemen
19830805,100,875,2,Yemen
19830806,100,937,2,Yemen
19830807,100,903,2,Yemen
19830808,100,871,2,Yemen
19830809,100,859,2,Yemen
19830810,100,944,2,Yemen
19830811,100,914,2,Yemen
19830812,100,921,2,Yemen
19830813,100,892,2,Yemen
19830814,100,865,2,Yemen
19830815,100,854,2,Yemen
19830816,100,900,2,Yemen
19830817,100,861,2,Yemen
19830818,100,949,2,Yemen
19830819,100,910,2,Yemen
19830820,100,858,2,Yemen
19830821,100,868,2,Yemen
19830822,100,901,2,Yemen
19830823,100,874,2,Yemen
19830824,100,948,2,Yemen
19830825,100,874,2,Yemen
19830826,100,883,2,Yemen
19830827,100,856,2,Yemen
19830828,100,912,2,Yemen
19830829,100,942,2,Yemen
19830830,100,894,2,Yemen
19830831,100,940,2,Yemen
19830901,100,878,2,Yemen
19830902,100,930,2,Yemen
19830903,100,937,2,Yemen
19830904,100,862,2,Yemen
19830905,100,936,2,Yemen
19830906,100,915,2,Yemen
19830907,100,904,2,Yemen
19830908,100,927,2,Yemen
19830909,100,949,2,Yemen
19830910,100,891,2,Yemen
19830911,100,934,2,Yemen
19830912,100,887,2,Yemen
19830913,100,860,2,Yemen
19830914,100,917,2,Yemen
19830915,100,914,2,Yemen
19830916,100,856,2,Yemen
19830917,100,862,2,Yemen
19830918,100,895,2,Yemen
19830919,100,885,2,Yemen
19830920,100,925,2,Yemen
19830921,100,870,2,Yemen
19830922,100,929,2,Yemen
19830923,100,934,2,Yemen
19830924,100,899,2,Yemen
19830925,100,926,2,Yemen
19830926,100,883,2,Yemen
19830927,100,913,2,Yemen
19830928,100,909,2,Yemen
19830929,100,919,2,Yemen
19830930,100,892,2,Yemen
19831001,100,853,2,Yemen
19831002,100,912,2,Yemen
19831003,100,913,2,Yemen
19831004,100,888,2,Yemen
19831005,100,912,2,Yemen
19831006,100,894,2,Yemen
19831007,100,880,2,Yemen
19831008,100,928,2,Yemen
19831009,100,937,2,Yemen
19831010,100,910,2,Yemen
19831011,100,927,2,Yemen
19831012,100,880,2,Yemen
19831013,100,933,2,Yemen
19831014,100,943,2,Yemen
19831015,100,851,2,Yemen
19831016,100,869,2,Yemen
19831017,100,922,2,Yemen
19831018,100,888,2,Yemen
19831019,100,855,2,Yemen
19831020,100,917,2,Yemen
19831021,100,898,2,Yemen
19831022,100,877,2,Yemen
19831023,100,949,2,Yemen
19831024,100,859,2,Yemen
19831025,100,884,2,Yemen
19831026,100,912,2,Yemen
19831027,100,926,2,Yemen
19831028,100,879,2,Yemen
19831029,100,887,2,Yemen
19831030,100,868,2,Yemen
19831031,100,926,2,Yemen
19831101,100,947,0,Yemen
19831102,100,977,0,Yemen
19831103,100,966,0,Yemen
19831104,100,955,0,Yemen
19831105,100,980,0,Yemen
19831106,100,906,0,Yemen
19831107,100,920,0,Yemen
19831108,100,912,0,Yemen
19831109,100,918,0,Yemen
19831110,100,962,0,Yemen
19831111,100,988,0,Yemen
19831112,100,968,0,Yemen
19831113,100,1000,0,Yemen
19831114,100,968,0,Yemen
19831115,100,999,0,Yemen
19831116,100,987,0,Yemen
19831117,100,989,0,Yemen
19831118,100,909,0,Yemen
19831119,100,929,0,Yemen
19831120,100,952,0,Yemen
19831121,100,921,0,Yemen
19831122,100,964,0,Yemen
19831123,100,998,0,Yemen
19831124,100,952,0,Yemen
19831125,100,916,0,Yemen
